Time,Commodity,Port,SWT,Value
2005-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",35887.0,16453.0
2005-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",51814.0,22009.0
2005-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",71962.0,34178.0
2005-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",85184.0,37180.0
2005-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",56825.0,24947.0
2006-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",41625.0,20615.0
2006-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",15655.0,6726.0
2006-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",96912.0,120105.0
2006-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",52141.0,23570.0
2006-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",63630.0,32454.0
2006-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",91326.0,42785.0
2006-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",360276.0,76704.0
2006-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",304657.0,126601.0
2006-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",523770.0,228018.0
2006-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",446897.0,199276.0
2006-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",237970.0,97821.0
2006-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",178318.0,87431.0
2007-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",75715.0,37619.0
2007-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",38287.0,20233.0
2007-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",130018.0,61709.0
2007-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",110852.0,57931.0
2007-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",55893.0,47756.0
2007-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",132154.0,68328.0
2007-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",167257.0,78816.0
2007-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",217765.0,109549.0
2007-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",265392.0,143809.0
2007-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",99074.0,72298.0
2007-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",112236.0,83924.0
2007-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",16000.0,8400.0
2008-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",97503.0,83548.0
2008-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",71328.0,88411.0
2008-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",89582.0,108877.0
2008-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",91491.0,102811.0
2008-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",37767.0,74848.0
2008-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",35603.0,26773.0
2008-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",113827.0,98228.0
2008-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",123167.0,111788.0
2008-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",91928.0,67956.0
2008-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",633978.0,173985.0
2008-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",113331.0,108093.0
2008-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",164318.0,121000.0
2009-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",239994.0,83373.0
2009-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",253627.0,204214.0
2009-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",345504.0,256294.0
2009-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",182568.0,145562.0
2009-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",187801.0,148023.0
2009-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",312028.0,249387.0
2009-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",197757.0,168346.0
2009-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",224524.0,193170.0
2009-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",132542.0,116713.0
2009-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",163768.0,149069.0
2009-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",181940.0,129049.0
2009-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",262836.0,193114.0
2010-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",171500.0,114219.0
2010-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",151228.0,104549.0
2010-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",157894.0,98662.0
2010-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",222958.0,161295.0
2010-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",171180.0,98406.0
2010-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",270401.0,155354.0
2010-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",139143.0,81695.0
2010-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",435305.0,235350.0
2010-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",155850.0,83234.0
2010-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",54576.0,30828.0
2010-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",71225.0,43807.0
2010-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",130200.0,82324.0
2011-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",112576.0,80393.0
2011-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",398328.0,256749.0
2011-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",486044.0,331855.0
2011-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",562482.0,377530.0
2011-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",420936.0,363725.0
2011-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",540773.0,388627.0
2011-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",480916.0,335412.0
2011-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",214595.0,157398.0
2011-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",466937.0,363261.0
2011-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",786515.0,738890.0
2011-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",314310.0,289600.0
2011-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",482737.0,399064.0
2012-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",155194.0,124445.0
2012-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",253326.0,186876.0
2012-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",896034.0,667080.0
2012-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",337395.0,259434.0
2012-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",378527.0,301358.0
2012-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",192275.0,144656.0
2012-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",785807.0,583942.0
2012-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",500043.0,373669.0
2012-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",354997.0,257362.0
2012-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",471046.0,356315.0
2012-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",460550.0,354132.0
2012-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",334039.0,262879.0
2013-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",153681.0,120330.0
2013-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",288735.0,239414.0
2013-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",421211.0,330272.0
2013-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",361400.0,276303.0
2013-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",521633.0,405237.0
2013-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",391447.0,316844.0
2013-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",388521.0,277993.0
2013-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",288238.0,210295.0
2013-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",400180.0,301548.0
2013-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",489137.0,357218.0
2013-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",293220.0,231323.0
2013-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",413430.0,318673.0
2014-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",381264.0,294688.0
2014-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",686557.0,513817.0
2014-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",391198.0,294212.0
2014-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",673629.0,508676.0
2014-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",524822.0,396180.0
2014-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",993799.0,774537.0
2014-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",598979.0,466194.0
2014-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",810225.0,641715.0
2014-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",581416.0,486556.0
2014-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",652763.0,537260.0
2014-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",543147.0,416313.0
2014-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",725245.0,578301.0
2015-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",706348.0,566791.0
2015-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",491126.0,370601.0
2015-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",660443.0,500366.0
2015-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",818582.0,616325.0
2015-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",494197.0,356625.0
2015-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",604713.0,444567.0
2015-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",878458.0,663265.0
2015-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",743565.0,532527.0
2015-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",780791.0,582607.0
2015-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",426505.0,325075.0
2015-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",546930.0,396571.0
2015-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",677125.0,497482.0
2016-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",336165.0,242803.0
2016-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",569613.0,389690.0
2016-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",645636.0,452302.0
2016-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",716238.0,511576.0
2016-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1091998.0,747261.0
2016-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",760526.0,531551.0
2016-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",683310.0,456114.0
2016-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",959359.0,621925.0
2016-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",584227.0,377503.0
2016-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",519775.0,351998.0
2016-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",482381.0,315102.0
2016-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",548622.0,419176.0
2017-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",738376.0,583255.0
2017-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",564814.0,448982.0
2017-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",468394.0,284676.0
2017-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",714094.0,459419.0
2017-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",714122.0,469670.0
2017-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",883953.0,566711.0
2017-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",693119.0,480820.0
2017-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",770615.0,480058.0
2017-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",774118.0,495369.0
2017-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",461853.0,313351.0
2017-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",591654.0,393768.0
2017-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1009801.0,654047.0
2018-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1021946.0,688007.0
2018-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",940387.0,629951.0
2018-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1032831.0,719939.0
2018-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1241041.0,840847.0
2018-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1112697.0,793500.0
2018-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1053846.0,719052.0
2018-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1219655.0,796798.0
2018-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1056298.0,742125.0
2018-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",883268.0,606429.0
2018-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1099838.0,737491.0
2018-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1083051.0,729201.0
2018-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1102889.0,750903.0
2019-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1013935.0,692990.0
2019-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",983241.0,670049.0
2019-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1234632.0,933910.0
2019-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1595551.0,1143442.0
2019-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1153422.0,843262.0
2019-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1181601.0,842923.0
2019-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1123945.0,852021.0
2019-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1231293.0,867169.0
2019-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",806147.0,609280.0
2019-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1314237.0,976692.0
2019-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1091433.0,787260.0
2019-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",841091.0,664844.0
2020-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1027076.0,784608.0
2020-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",514019.0,349500.0
2020-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1216062.0,833046.0
2020-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",860625.0,585096.0
2020-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",754223.0,511980.0
2020-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",430895.0,289992.0
2020-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1060136.0,734761.0
2020-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1011603.0,773985.0
2020-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1263727.0,904587.0
2020-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1218557.0,873841.0
2020-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1155548.0,837605.0
2020-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1075028.0,798692.0
2021-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1241926.0,926178.0
2021-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",315738.0,227704.0
2021-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1120755.0,833216.0
2021-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1326128.0,999166.0
2021-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1176456.0,867132.0
2021-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1537501.0,1100403.0
2021-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",867064.0,654395.0
2021-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",2644207.0,1884924.0
2021-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1163947.0,890420.0
2021-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1218955.0,922524.0
2021-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1184964.0,886147.0
2021-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",813751.0,589053.0
2022-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1040151.0,765463.0
2022-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1038661.0,814925.0
2022-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1131162.0,905036.0
2022-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",769392.0,597704.0
2022-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1904632.0,1484742.0
2022-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",680406.0,497763.0
2022-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1385291.0,1053046.0
2022-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",897811.0,651124.0
2022-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",256057.0,229820.0
2022-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1487492.0,1176578.0
2022-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",396727.0,322607.0
2022-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",943030.0,867276.0
2023-01-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1076714.0,996552.0
2023-02-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",715502.0,706374.0
2023-03-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",792217.0,797390.0
2023-04-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",949282.0,950684.0
2023-05-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",424058.0,465704.0
2023-06-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1098158.0,1144283.0
2023-07-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",874264.0,853060.0
2023-08-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1106776.0,1086778.0
2023-09-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",825757.0,802067.0
2023-10-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",663856.0,665848.0
2023-11-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",1094247.0,1053102.0
2023-12-01,11 Milling Products; Malt; Starch; Inulin; Wht Gluten,"Boston, MA (Port)",835018.0,779042.0
